article_id,topic,word_count,sentiment_score,source_credibility,num_exclamations,has_author,capital_word_ratio,share_count,label
377,Entertainment,418.0,0.49,2.51,6.0,1.0,0.249,2600.0,Fake
378,Entertainment,881.0,0.065,7.49,0.0,1.0,0.068,889.0,Real
379,Sports,649.0,0.44,9.6,0.0,0.0,,263.0,Real
380,Science,655.0,0.416,5.67,0.0,1.0,0.056,119.0,Real
381,Health,417.0,-0.818,5.18,5.0,1.0,0.213,1111.0,Fake
382,Health,77.0,-0.901,4.8,3.0,0.0,0.414,,Fake
383,,333.0,0.825,,2.0,1.0,0.334,,Fake
384,Technology,555.0,-0.051,6.67,1.0,1.0,0.08,140.0,Real
385,Health,,0.018,6.67,0.0,1.0,0.008,2273.0,Real
386,Technology,353.0,-0.7,2.23,3.0,0.0,0.2,2390.0,Fake
387,Technology,597.0,0.199,6.87,1.0,1.0,0.11,4360.0,Real
388,Politics,297.0,-0.752,2.57,5.0,1.0,0.259,395.0,Fake
389,Sports,663.0,0.49,6.25,2.0,1.0,0.041,802.0,Real
390,Sports,235.0,0.53,2.34,,0.0,0.323,1423.0,Fake
391,Politics,458.0,0.478,7.13,2.0,1.0,0.0,90.0,Real
392,Technology,392.0,0.579,1.69,6.0,1.0,0.327,697.0,Fake
393,Entertainment,613.0,0.437,6.41,0.0,1.0,0.046,838.0,Real
394,Politics,717.0,0.015,8.73,1.0,1.0,0.133,447.0,Real
395,Politics,215.0,-0.415,1.14,3.0,0.0,0.275,304.0,Fake
396,Entertainment,469.0,0.173,6.9,0.0,1.0,0.108,270.0,Real
397,Politics,278.0,0.828,,2.0,0.0,0.303,989.0,Fake
398,Politics,605.0,-0.097,5.64,0.0,1.0,,,Real
399,Politics,403.0,0.653,2.42,3.0,0.0,0.193,419.0,Fake
400,Technology,453.0,0.497,7.69,1.0,1.0,0.033,83.0,Real
401,Science,442.0,0.245,4.75,5.0,1.0,0.129,288.0,Fake
402,Technology,724.0,-0.094,9.48,0.0,0.0,0.114,70.0,Real
403,Sports,213.0,0.293,2.2,4.0,1.0,,1233.0,Fake
404,Sports,132.0,-0.419,7.84,0.0,1.0,0.096,451.0,Real
405,Technology,759.0,0.403,,0.0,,0.015,1339.0,Real
406,Politics,325.0,0.019,,5.0,1.0,0.305,2371.0,Fake
407,Politics,574.0,0.28,7.33,2.0,1.0,0.073,793.0,Real
408,Entertainment,421.0,0.559,4.6,4.0,0.0,0.269,406.0,Fake
409,Sports,399.0,-0.965,5.55,7.0,0.0,0.343,1146.0,Fake
410,Health,752.0,0.013,7.88,,1.0,0.0,1704.0,Real
411,Technology,701.0,-0.87,1.18,7.0,1.0,0.175,1262.0,Fake
412,Technology,398.0,-0.283,3.73,2.0,0.0,0.233,1319.0,Fake
413,Health,433.0,-0.343,8.79,1.0,,0.147,289.0,Real
414,Sports,638.0,0.11,7.06,0.0,1.0,0.191,244.0,Real
415,Health,409.0,,6.3,2.0,1.0,0.106,38.0,Real
416,Entertainment,560.0,-0.457,9.11,0.0,1.0,0.125,712.0,Real
417,Politics,643.0,-0.373,7.31,0.0,1.0,0.012,692.0,Real
418,Politics,390.0,-0.725,4.5,,0.0,0.323,1158.0,Fake
419,Politics,865.0,-0.199,8.27,1.0,1.0,,22.0,Real
420,Entertainment,536.0,0.448,7.21,0.0,1.0,0.054,,Real
421,Health,520.0,0.337,7.67,0.0,1.0,0.113,73.0,Real
422,Entertainment,631.0,0.31,6.15,,1.0,,2008.0,Real
423,Politics,568.0,0.164,,1.0,1.0,0.054,803.0,Real
424,Science,548.0,-0.312,7.21,0.0,1.0,0.094,1153.0,Real
425,Entertainment,366.0,-0.228,4.78,2.0,0.0,0.393,872.0,Fake
426,Economy,50.0,-0.379,5.42,4.0,0.0,0.312,525.0,Fake
427,Politics,350.0,-0.055,6.39,1.0,1.0,0.106,1158.0,Real
428,Politics,464.0,0.078,3.44,6.0,1.0,0.175,3068.0,Fake
429,Technology,292.0,0.041,8.57,,1.0,,347.0,Real
430,Technology,566.0,,8.06,0.0,1.0,0.054,406.0,Real
431,Entertainment,180.0,-0.279,6.4,0.0,1.0,0.151,442.0,Real
432,Politics,210.0,-0.598,,2.0,1.0,0.308,85.0,Fake
433,Sports,480.0,-0.422,8.48,2.0,0.0,0.117,303.0,Real
434,Sports,231.0,-0.749,,7.0,1.0,0.354,343.0,Fake
435,Science,96.0,-0.326,3.42,5.0,0.0,0.172,435.0,Fake
436,Health,,0.42,8.27,1.0,1.0,0.0,1552.0,Real
437,Entertainment,344.0,-0.729,6.29,4.0,1.0,0.416,1230.0,Fake
438,Entertainment,575.0,0.466,5.21,1.0,1.0,0.0,200.0,Real
439,Technology,343.0,-0.81,,2.0,0.0,0.341,113.0,Fake
440,Politics,219.0,-0.247,3.42,4.0,0.0,0.171,,Fake
441,Health,347.0,0.854,1.14,2.0,0.0,0.159,922.0,Fake
442,Science,641.0,-0.422,,1.0,0.0,0.179,1336.0,Real
443,Economy,406.0,-0.227,1.14,8.0,1.0,0.292,137.0,Fake
444,Entertainment,676.0,-0.456,4.87,3.0,1.0,,355.0,Real
445,Entertainment,,-0.341,,0.0,1.0,0.132,308.0,Real
446,,429.0,-0.702,3.86,,0.0,0.113,727.0,Fake
447,Health,665.0,-0.133,5.3,0.0,0.0,0.085,551.0,Real
448,Politics,748.0,-0.159,6.53,0.0,1.0,0.127,2040.0,Real
449,Politics,433.0,0.262,,6.0,0.0,0.232,906.0,Fake
450,Technology,249.0,-0.243,,,1.0,0.016,44.0,Real
451,Science,,0.379,6.13,2.0,0.0,0.02,1160.0,Real
452,Technology,430.0,0.474,7.23,3.0,1.0,0.062,75.0,Real
453,Sports,486.0,-0.658,4.51,2.0,0.0,0.147,1935.0,Fake
454,Sports,169.0,0.75,4.24,5.0,1.0,0.323,,Fake
455,Health,185.0,,5.97,7.0,0.0,0.349,3142.0,Fake
456,Health,361.0,-0.344,1.1,4.0,1.0,0.146,3.0,Fake
457,Politics,157.0,-0.142,7.04,0.0,1.0,0.109,709.0,Real
458,Entertainment,597.0,0.352,6.62,0.0,1.0,0.029,795.0,Real
459,Science,356.0,0.704,4.4,5.0,0.0,0.318,468.0,Fake
460,Health,600.0,0.209,6.28,1.0,1.0,0.026,363.0,Real
461,Entertainment,548.0,0.174,6.73,1.0,1.0,0.108,931.0,Real
462,Technology,494.0,-0.846,3.16,3.0,1.0,,1993.0,Fake
463,Politics,55.0,-0.392,1.2,1.0,0.0,0.376,536.0,Fake
464,Sports,619.0,-0.397,8.09,1.0,1.0,0.035,1102.0,Real
465,Politics,872.0,0.489,6.18,1.0,0.0,,,Real
466,Health,180.0,-0.163,5.55,3.0,0.0,0.313,1094.0,Fake
467,Health,637.0,0.231,8.6,2.0,1.0,0.071,130.0,Real
468,Technology,516.0,0.081,6.51,4.0,1.0,0.068,1325.0,Real
469,Sports,417.0,0.65,6.27,7.0,0.0,0.225,630.0,Fake
470,Health,189.0,-0.535,5.15,3.0,1.0,,1122.0,Fake
471,Technology,579.0,0.127,8.48,1.0,1.0,0.087,1048.0,Real
472,Politics,418.0,-0.42,1.61,2.0,0.0,0.259,6278.0,Fake
473,Economy,269.0,0.91,4.1,7.0,0.0,0.14,146.0,Fake
474,Health,245.0,0.869,4.45,8.0,0.0,0.307,390.0,Fake
475,Health,284.0,-0.443,7.97,0.0,1.0,0.092,44.0,Real
476,Sports,798.0,-0.433,9.65,1.0,1.0,0.062,1926.0,Real
477,Health,201.0,0.553,3.94,4.0,0.0,,5453.0,Fake
478,Politics,318.0,-0.346,4.97,6.0,1.0,0.333,1202.0,Fake
479,Technology,441.0,0.932,2.11,5.0,0.0,0.323,3603.0,Fake
480,Technology,496.0,0.415,6.61,0.0,1.0,0.136,528.0,Real
481,Politics,469.0,-0.694,3.66,5.0,0.0,0.264,1678.0,Fake
482,Economy,653.0,-0.313,4.62,2.0,1.0,,,Real
483,Politics,274.0,0.717,4.03,6.0,0.0,0.208,1234.0,Fake
484,Economy,537.0,-0.324,4.86,1.0,1.0,0.113,3193.0,Real
485,Economy,260.0,0.556,2.97,6.0,1.0,0.306,114.0,Fake
486,Economy,512.0,0.319,8.4,0.0,1.0,0.133,,Real
487,Economy,286.0,0.947,4.59,4.0,0.0,0.15,2975.0,Fake
488,Entertainment,380.0,0.758,2.96,5.0,1.0,0.347,1862.0,Fake
489,Sports,604.0,,6.63,1.0,1.0,0.137,382.0,Real
490,Health,239.0,-0.269,6.2,5.0,0.0,0.255,,Fake
491,Politics,548.0,-0.353,7.58,0.0,1.0,0.09,,Real
492,Health,259.0,0.648,3.56,9.0,1.0,0.31,258.0,Fake
493,Politics,580.0,-0.048,3.75,2.0,1.0,0.326,618.0,Fake
494,Sports,509.0,0.069,5.49,1.0,,0.051,248.0,Real
495,Politics,152.0,0.702,3.34,1.0,1.0,0.469,,Fake
496,Science,316.0,-0.136,4.29,5.0,0.0,0.235,807.0,Fake
497,Health,,0.6,2.64,6.0,0.0,0.241,2004.0,Fake
498,Science,624.0,-0.057,7.7,2.0,1.0,0.133,17.0,Real
499,Entertainment,686.0,0.149,6.42,0.0,1.0,0.094,183.0,Real
500,Science,292.0,,2.92,0.0,1.0,0.076,1632.0,Fake
501,Technology,512.0,-0.021,2.33,4.0,0.0,0.262,641.0,Fake
502,Entertainment,260.0,-0.806,5.52,5.0,1.0,0.309,117.0,Fake
503,Economy,,-0.837,4.23,4.0,0.0,,324.0,Fake
504,Health,223.0,0.913,3.5,2.0,0.0,0.168,2983.0,Fake
505,Politics,482.0,0.331,7.98,0.0,1.0,0.078,1047.0,Real
506,Economy,367.0,0.156,,7.0,0.0,0.283,817.0,Fake
507,Technology,599.0,-0.144,10.0,2.0,1.0,0.039,3240.0,Real
508,Politics,186.0,-0.418,0.76,5.0,0.0,0.363,,Fake
509,Health,642.0,0.111,7.43,1.0,1.0,0.0,558.0,Real
510,Health,,0.662,2.02,6.0,1.0,0.315,190.0,Fake
511,Politics,517.0,0.223,3.78,8.0,0.0,0.54,2680.0,Fake
512,Economy,725.0,-0.209,8.4,2.0,0.0,0.065,903.0,Real
513,Politics,204.0,-0.809,2.64,2.0,0.0,0.35,1717.0,Fake
514,Technology,568.0,0.141,7.12,2.0,1.0,0.029,724.0,Real
515,Politics,369.0,,5.74,1.0,1.0,0.092,709.0,Real
516,,292.0,-0.674,1.78,4.0,1.0,0.3,1376.0,Fake
517,Economy,498.0,-0.983,3.2,5.0,1.0,0.187,2222.0,Fake
518,Technology,267.0,-0.084,2.58,,1.0,0.17,92.0,Fake
519,Entertainment,658.0,-0.036,7.53,2.0,1.0,0.029,2329.0,Real
520,Sports,789.0,0.321,7.87,1.0,1.0,0.016,2969.0,Real
521,Entertainment,301.0,-0.615,3.39,5.0,0.0,0.369,1336.0,Fake
522,,876.0,0.08,7.87,1.0,1.0,0.108,165.0,Real
523,Politics,336.0,0.474,6.95,1.0,1.0,0.09,1450.0,Real
524,Science,272.0,0.332,7.76,1.0,1.0,0.068,4542.0,Real
525,Technology,251.0,0.24,3.0,7.0,,0.317,1995.0,Fake
526,Sports,361.0,-0.955,2.21,3.0,1.0,0.164,367.0,Fake
527,Health,315.0,,4.26,5.0,1.0,0.229,376.0,Fake
528,Health,201.0,0.043,7.02,0.0,1.0,0.088,448.0,Real
529,Politics,367.0,-0.057,5.74,5.0,1.0,0.203,6732.0,Fake
530,Economy,108.0,-0.45,5.09,8.0,0.0,0.377,737.0,Fake
531,Sports,570.0,0.483,6.52,2.0,0.0,0.103,1027.0,Real
532,Politics,166.0,-0.354,5.04,5.0,1.0,0.287,,Fake
533,Technology,480.0,0.293,0.28,6.0,0.0,0.077,644.0,Fake
534,Entertainment,379.0,0.848,4.03,3.0,,0.131,439.0,Fake
535,Economy,494.0,-0.145,8.22,0.0,0.0,0.098,256.0,Real
536,Health,322.0,0.616,2.8,5.0,1.0,0.127,2717.0,Fake
537,Technology,351.0,-0.236,,5.0,0.0,0.242,974.0,Fake
538,Health,363.0,-0.034,5.19,0.0,1.0,0.152,1708.0,Real
539,Politics,664.0,0.491,5.16,2.0,1.0,0.129,6.0,Real
540,Health,770.0,0.144,,1.0,1.0,0.113,1096.0,Real
541,Politics,274.0,0.73,1.86,3.0,0.0,0.093,383.0,Fake
542,Economy,365.0,-0.523,2.69,3.0,0.0,0.234,745.0,Fake
543,Sports,454.0,0.176,,1.0,1.0,0.081,1135.0,Real
544,Health,814.0,-0.486,6.04,2.0,0.0,0.051,1145.0,Real
545,Health,409.0,0.133,2.56,6.0,1.0,0.0,131.0,Fake
546,Technology,256.0,-0.321,6.14,1.0,0.0,0.103,,Real
547,Sports,396.0,0.37,7.74,0.0,1.0,0.11,276.0,Real
548,Science,316.0,0.977,3.44,4.0,0.0,0.322,50.0,Fake
549,Politics,521.0,-0.356,8.51,2.0,1.0,0.082,242.0,Real
550,Economy,468.0,0.687,3.05,7.0,1.0,0.323,3345.0,Fake
551,Politics,489.0,-0.201,5.9,1.0,1.0,0.157,925.0,Real
552,Economy,477.0,0.999,0.43,7.0,0.0,0.28,,Fake
553,Politics,263.0,,4.69,3.0,1.0,0.241,2982.0,Fake
554,Technology,348.0,0.337,8.91,1.0,1.0,0.034,,Real
555,Entertainment,497.0,-0.203,7.11,1.0,1.0,0.064,746.0,Real
556,Entertainment,860.0,-0.116,7.07,1.0,1.0,0.088,726.0,Real
557,Technology,561.0,0.135,,2.0,1.0,0.104,99.0,Real
558,Science,842.0,-0.268,6.07,2.0,0.0,0.034,3364.0,Real
559,Entertainment,329.0,0.321,4.7,7.0,0.0,0.267,1142.0,Fake
560,Sports,167.0,-0.819,,6.0,1.0,0.22,1858.0,Fake
561,Politics,604.0,0.449,,1.0,1.0,0.072,149.0,Real
562,Politics,687.0,-0.231,6.93,0.0,1.0,0.085,3095.0,Real
563,Entertainment,374.0,-0.725,2.19,4.0,0.0,0.402,1561.0,Fake
564,Technology,314.0,-0.431,1.9,4.0,0.0,0.172,2136.0,Fake
565,Politics,604.0,-0.411,7.36,1.0,1.0,0.113,1613.0,Real
566,Politics,195.0,-0.24,2.72,2.0,1.0,0.133,2736.0,Fake
567,Economy,501.0,-0.144,6.41,2.0,1.0,0.14,,Real
568,Politics,433.0,-0.057,7.64,0.0,0.0,0.074,689.0,Real
569,Health,660.0,-0.166,9.44,0.0,1.0,0.067,3260.0,Real
570,Politics,198.0,-0.499,2.71,6.0,0.0,0.15,789.0,Fake
571,,192.0,-0.923,3.38,5.0,1.0,0.194,2025.0,Fake
572,Sports,159.0,-0.25,0.0,,1.0,0.218,1173.0,Fake
573,Health,315.0,-0.048,2.1,,,0.0,1005.0,Fake
574,Health,,-0.13,3.15,3.0,1.0,0.159,3366.0,Fake
575,Health,394.0,0.631,3.88,7.0,0.0,0.153,3056.0,Fake
576,Entertainment,275.0,-0.443,6.62,3.0,0.0,0.23,591.0,Fake
577,Politics,330.0,0.947,4.59,3.0,0.0,0.124,662.0,Fake
578,Technology,626.0,-0.145,6.77,0.0,1.0,,598.0,Real
579,Politics,292.0,,3.69,3.0,0.0,0.345,275.0,Fake
580,Health,251.0,-0.766,6.46,6.0,0.0,0.296,764.0,Fake
581,Politics,409.0,-0.912,4.21,,1.0,0.367,4.0,Fake
582,Health,248.0,-0.024,2.16,6.0,0.0,0.205,1396.0,Fake
583,Politics,677.0,0.195,7.6,1.0,1.0,0.074,1129.0,Real
584,Science,331.0,0.028,6.77,0.0,1.0,0.024,734.0,Real
585,Politics,295.0,0.853,4.09,4.0,1.0,,882.0,Fake
586,Entertainment,379.0,-0.517,3.24,15.0,,0.109,2047.0,Fake
587,Politics,695.0,0.287,4.96,3.0,1.0,0.033,693.0,Real
588,Health,439.0,-0.142,3.0,6.0,0.0,0.372,1274.0,Fake
589,Sports,395.0,-0.002,4.28,3.0,0.0,0.097,50.0,Fake
590,Health,703.0,0.134,,0.0,1.0,0.159,1956.0,Real
591,Sports,576.0,-0.001,6.96,1.0,1.0,0.084,1246.0,Real
592,Technology,425.0,0.641,3.08,5.0,1.0,0.141,1047.0,Fake
593,Politics,,0.172,6.73,4.0,0.0,0.108,1101.0,Real
594,,310.0,-0.858,3.57,4.0,1.0,0.263,1325.0,Fake
595,Technology,193.0,0.626,5.13,3.0,1.0,,,Fake
596,Economy,293.0,-0.059,1.68,9.0,1.0,0.059,1789.0,Fake
597,Politics,,0.854,2.06,1.0,1.0,0.242,46.0,Fake
598,Politics,290.0,0.714,6.4,2.0,0.0,,1694.0,Fake
599,Technology,312.0,0.814,4.07,8.0,1.0,0.265,723.0,Fake
600,Sports,603.0,-0.417,6.68,0.0,1.0,0.113,33.0,Real
601,Sports,232.0,-0.998,0.66,5.0,1.0,0.0,87.0,Fake
602,Entertainment,744.0,-0.262,8.97,2.0,1.0,0.09,828.0,Real
603,Politics,308.0,-0.214,7.04,2.0,1.0,0.121,652.0,Real
604,Entertainment,261.0,0.773,2.99,3.0,1.0,0.24,1002.0,Fake
605,Sports,831.0,,7.04,1.0,1.0,0.024,89.0,Real
606,Technology,560.0,0.338,7.59,0.0,1.0,0.021,2189.0,Real
607,Entertainment,696.0,0.016,9.7,1.0,1.0,0.086,1645.0,Real
608,Economy,477.0,0.405,6.53,0.0,1.0,0.038,356.0,Real
609,Politics,585.0,0.296,,,1.0,0.017,704.0,Real
610,Politics,,0.044,,2.0,1.0,0.132,1006.0,Real
611,Sports,154.0,-0.173,4.83,4.0,0.0,0.137,153.0,Fake
612,Health,586.0,-0.323,7.43,0.0,1.0,,65.0,Real
613,Technology,325.0,-0.853,3.27,2.0,1.0,0.211,748.0,Fake
614,Health,679.0,-0.065,6.55,1.0,1.0,0.098,299.0,Real
615,Health,517.0,-0.348,8.58,1.0,0.0,0.076,2635.0,Real
616,,206.0,0.249,,1.0,0.0,0.258,2380.0,Fake
617,Health,310.0,0.466,4.46,0.0,,0.078,1789.0,Real
618,,751.0,-0.499,7.35,0.0,1.0,0.079,121.0,Real
619,Sports,395.0,-0.888,3.91,3.0,1.0,0.204,775.0,Fake
620,Science,328.0,0.593,1.98,7.0,0.0,0.104,3860.0,Fake
621,Politics,602.0,0.367,8.86,2.0,1.0,0.079,776.0,Real
622,Technology,563.0,0.252,7.42,1.0,1.0,0.116,1119.0,Real
623,Technology,496.0,-0.324,4.2,5.0,0.0,0.211,261.0,Fake
624,Politics,199.0,0.14,1.49,3.0,1.0,0.387,2370.0,Fake
625,Entertainment,426.0,,6.89,,1.0,0.016,1293.0,Real
626,Entertainment,383.0,0.128,2.37,3.0,0.0,0.195,448.0,Fake
627,Economy,167.0,-0.102,6.91,0.0,1.0,0.114,49.0,Real
628,Economy,226.0,,2.58,4.0,0.0,0.341,1042.0,Fake
629,Sports,180.0,-0.688,5.18,,1.0,0.078,,Fake
630,Health,552.0,0.48,6.92,0.0,1.0,0.062,2180.0,Real
631,Entertainment,408.0,-0.843,0.62,6.0,1.0,0.235,1493.0,Fake
632,Technology,687.0,0.047,7.96,0.0,1.0,0.075,118.0,Real
633,Politics,775.0,-0.166,7.47,1.0,1.0,0.088,964.0,Real
634,Politics,,0.136,,1.0,,0.082,1711.0,Real
635,Economy,495.0,-0.482,7.78,0.0,1.0,0.125,441.0,Real
636,Health,613.0,,5.86,1.0,,0.116,331.0,Real
637,Health,242.0,-0.665,4.4,5.0,1.0,0.296,1599.0,Fake
638,Technology,654.0,-0.377,7.59,0.0,0.0,0.078,319.0,Real
639,Politics,,-0.244,5.44,,1.0,0.201,2043.0,Fake
640,,542.0,0.153,7.79,1.0,1.0,0.104,536.0,Real
641,Technology,555.0,-0.374,7.45,0.0,1.0,0.148,1152.0,Real
642,Politics,540.0,-0.153,5.59,3.0,0.0,,458.0,Fake
643,Entertainment,485.0,0.415,6.5,3.0,1.0,0.02,181.0,Real
644,Technology,554.0,-0.54,2.75,7.0,1.0,0.243,1801.0,Fake
645,Technology,460.0,0.846,4.81,4.0,0.0,0.06,1199.0,Fake
646,Science,670.0,-0.433,7.92,1.0,1.0,0.105,1613.0,Real
647,Politics,533.0,-0.326,7.81,0.0,1.0,0.091,635.0,Real
648,Health,249.0,,4.26,5.0,0.0,0.31,2046.0,Fake
649,Entertainment,667.0,-0.315,6.76,0.0,1.0,0.083,1904.0,Real
650,Health,,-0.292,6.3,1.0,,0.117,67.0,Real
651,Science,666.0,0.404,8.58,,1.0,0.065,56.0,Real
652,Sports,443.0,-0.058,5.69,0.0,1.0,0.08,2304.0,Real
653,Health,215.0,-0.792,4.05,3.0,0.0,0.192,1033.0,Fake
654,Science,632.0,0.439,8.38,0.0,1.0,0.191,851.0,Real
655,Entertainment,216.0,,2.51,,0.0,0.262,851.0,Fake
656,Health,347.0,-0.317,8.1,2.0,1.0,0.151,663.0,Real
657,Science,547.0,,,0.0,1.0,0.139,370.0,Real
658,,543.0,0.086,9.37,,1.0,0.08,395.0,Real
659,Sports,209.0,-0.823,,5.0,1.0,0.091,1041.0,Fake
660,Entertainment,313.0,-0.47,2.21,4.0,1.0,,1694.0,Fake
661,Sports,668.0,0.489,,,1.0,0.071,124.0,Real
662,Technology,,0.23,,7.0,0.0,,170.0,Fake
663,Technology,388.0,0.674,4.52,1.0,,0.335,933.0,Fake
664,Politics,416.0,,7.22,1.0,1.0,0.094,1415.0,Real
665,Sports,447.0,0.328,5.76,2.0,1.0,0.104,1994.0,Real
666,Politics,501.0,0.026,,0.0,1.0,0.0,227.0,Real
667,Health,538.0,-0.867,2.79,3.0,0.0,0.351,2399.0,Fake
668,Health,50.0,-0.93,2.08,4.0,0.0,0.184,4226.0,Fake
669,Economy,132.0,-0.275,,6.0,0.0,0.35,753.0,Fake
670,Politics,499.0,0.829,2.58,3.0,1.0,0.236,3899.0,Fake
671,Economy,393.0,0.144,1.36,4.0,0.0,0.372,,Fake
672,Politics,,0.102,2.64,6.0,1.0,0.118,1831.0,Fake
673,Entertainment,614.0,0.216,8.03,0.0,0.0,0.0,432.0,Real
674,Politics,276.0,0.713,,4.0,,0.218,1255.0,Fake
675,Economy,,0.662,4.72,5.0,0.0,0.294,,Fake
676,Entertainment,58.0,-0.978,3.09,5.0,0.0,0.261,2825.0,Fake
677,Science,295.0,0.874,2.24,7.0,0.0,0.247,4809.0,Fake
678,Politics,336.0,-0.493,1.94,6.0,,0.363,532.0,Fake
679,Politics,271.0,-0.9,3.91,5.0,0.0,0.254,648.0,Fake
680,Technology,544.0,,6.29,,1.0,0.067,992.0,Real
681,Politics,228.0,-0.291,4.11,11.0,0.0,0.252,4223.0,Fake
682,,999.0,-0.125,7.06,0.0,0.0,0.101,149.0,Real
683,Sports,642.0,-0.015,7.02,0.0,1.0,0.141,562.0,Real
684,Entertainment,400.0,-0.356,0.9,6.0,1.0,0.244,5752.0,Fake
685,Health,209.0,0.716,7.01,4.0,0.0,0.196,1647.0,Fake
686,Health,243.0,0.035,4.93,2.0,0.0,0.263,2177.0,Fake
687,Sports,242.0,0.811,4.99,3.0,0.0,0.346,406.0,Fake
688,Technology,227.0,0.013,4.77,8.0,1.0,,32.0,Fake
689,Health,634.0,0.406,6.44,0.0,1.0,0.173,419.0,Real
690,Sports,414.0,0.327,4.68,4.0,1.0,0.239,116.0,Fake
691,Politics,644.0,,6.02,0.0,0.0,0.062,1161.0,Real
692,Health,378.0,0.189,1.67,4.0,0.0,0.378,564.0,Fake
693,Technology,599.0,-0.223,5.07,2.0,1.0,0.055,462.0,Real
694,Sports,670.0,-0.03,6.73,1.0,,0.167,1091.0,Real
695,Technology,206.0,0.267,3.72,4.0,0.0,0.123,,Fake
696,Economy,529.0,0.232,,,1.0,0.072,291.0,Real
697,Politics,182.0,-0.378,3.58,2.0,1.0,,304.0,Fake
698,Science,678.0,-0.471,6.14,0.0,1.0,0.062,1082.0,Real
699,,622.0,0.441,7.9,0.0,1.0,0.163,1659.0,Real
700,Sports,374.0,-0.979,1.31,4.0,1.0,0.246,490.0,Fake
701,Economy,517.0,0.278,6.88,0.0,1.0,0.036,14.0,Real
702,Economy,388.0,0.075,6.21,6.0,0.0,0.332,469.0,Fake
703,Politics,311.0,-0.618,2.85,4.0,0.0,0.254,,Fake
704,Economy,363.0,0.787,6.09,8.0,0.0,0.25,1443.0,Fake
705,Entertainment,147.0,0.545,3.77,2.0,1.0,0.314,,Fake
706,Technology,291.0,0.012,2.72,3.0,1.0,0.464,1028.0,Fake
707,Science,592.0,0.258,8.52,1.0,1.0,0.138,934.0,Real
708,Health,465.0,-0.056,2.94,6.0,0.0,0.134,2465.0,Fake
709,Science,490.0,0.686,6.36,6.0,0.0,0.26,1683.0,Fake
710,Science,118.0,0.554,6.59,5.0,1.0,0.175,247.0,Fake
711,Economy,335.0,-0.028,4.19,3.0,0.0,,329.0,Fake
712,Politics,537.0,-0.108,6.92,,1.0,0.085,1416.0,Real
713,Politics,747.0,-0.234,6.66,,1.0,0.102,,Real
714,Health,409.0,-0.749,5.03,2.0,1.0,0.407,775.0,Fake
715,Economy,338.0,-0.58,4.43,0.0,1.0,0.237,308.0,Fake
716,Sports,466.0,-0.175,6.9,0.0,1.0,0.107,1704.0,Real
717,Politics,,-0.342,4.84,0.0,1.0,0.079,1076.0,Real
718,,527.0,-0.221,8.09,2.0,1.0,0.063,469.0,Real
719,Technology,306.0,-0.795,2.68,1.0,0.0,0.36,50.0,Fake
720,Health,185.0,0.366,0.2,2.0,0.0,,1735.0,Fake
721,Economy,374.0,,4.07,3.0,0.0,0.19,2535.0,Fake
722,Health,794.0,0.21,8.1,,0.0,,142.0,Real
723,Health,602.0,-0.343,,3.0,1.0,0.071,1129.0,Real
724,Technology,,,4.33,8.0,0.0,0.508,2837.0,Fake
725,Entertainment,284.0,0.968,2.75,2.0,1.0,0.236,908.0,Fake
726,Technology,217.0,0.66,6.07,1.0,0.0,0.318,1074.0,Fake
727,Economy,414.0,-0.026,4.92,5.0,1.0,0.321,2920.0,Fake
728,Health,533.0,0.122,8.83,0.0,1.0,0.087,628.0,Real
729,Science,786.0,0.376,7.82,0.0,1.0,0.085,279.0,Real
730,Sports,870.0,-0.143,7.46,1.0,1.0,0.092,,Real
731,Health,702.0,0.09,8.79,1.0,1.0,0.17,1666.0,Real
732,Entertainment,557.0,0.283,6.37,2.0,1.0,0.052,1399.0,Real
733,Science,656.0,0.28,5.02,2.0,1.0,0.091,950.0,Real
734,Economy,711.0,,6.17,0.0,1.0,0.0,131.0,Real
735,Entertainment,450.0,0.317,5.85,0.0,1.0,0.116,261.0,Real
736,Politics,534.0,-0.471,4.39,6.0,0.0,0.244,4795.0,Fake
737,Health,419.0,0.633,3.22,9.0,,0.338,1695.0,Fake
738,Health,401.0,0.337,4.91,,0.0,0.186,2863.0,Fake
739,Entertainment,736.0,0.142,8.68,0.0,0.0,0.146,249.0,Real
740,Technology,519.0,-0.184,7.17,2.0,1.0,0.038,384.0,Real
741,Health,257.0,0.606,3.46,2.0,1.0,,,Fake
742,Health,187.0,-0.104,3.16,6.0,1.0,0.301,3286.0,Fake
743,Politics,333.0,0.523,1.98,5.0,0.0,0.385,598.0,Fake
744,Entertainment,259.0,-0.076,4.15,4.0,0.0,0.217,172.0,Fake
745,Health,367.0,-0.966,4.5,7.0,1.0,0.33,1298.0,Fake
746,Politics,755.0,-0.459,5.07,2.0,1.0,0.111,193.0,Real
747,Health,215.0,0.694,2.72,3.0,0.0,0.478,884.0,Fake
748,Politics,170.0,,0.66,7.0,0.0,0.164,5215.0,Fake
749,Sports,607.0,0.198,6.47,0.0,0.0,0.043,28.0,Real
750,Health,372.0,-0.279,8.07,0.0,1.0,0.042,125.0,Real
751,,323.0,0.757,1.76,5.0,1.0,0.168,3064.0,Fake
752,Health,346.0,-0.508,4.11,2.0,0.0,0.278,672.0,Fake
753,Economy,835.0,0.387,7.39,1.0,1.0,0.053,259.0,Real
